X,Y,P,W
0.9471181090634782,0.9813223524783236,2,8
0.6831073085237686,0.48380898299548125,4,9
0.9099274589878878,0.11870233474823577,3,8
0.4989993403636831,0.6425168224215735,4,4
0.1996665390943092,0.3206932471379611,9,8
0.7354290652428307,0.40800023188499634,8,9
0.872742498408298,0.6833199380676938,9,8
0.20677863232200988,0.11469229272547166,3,5
0.20276655878827332,0.673146605015752,7,1
0.24969543394695748,0.46769947264311196,7,4
0.6185968991818083,0.12650705419351793,7,8
0.15599556847615892,0.9032499773968701,2,7
0.10668929010539119,0.9599446083585323,7,6
0.9201881295329896,0.8088978533762042,1,6
0.6758121248765265,0.909701969116289,2,3
0.66342407832045,0.2136294682117782,9,4
0.6138269752757525,0.1617236994894864,7,4
0.764244212635527,0.11154271544406491,5,1
0.5414739546030245,0.42736071453433166,7,2
0.042263126730997747,0.6853083417891241,6,9
0.4822920812010506,0.08338122623890087,3,5
0.6206674748317667,0.05357519336904781,6,2
0.492340377704212,0.5034197307316347,6,2
0.9853613293244484,0.22858801350069735,8,6
0.896999773193295,0.6185531180770679,7,3
0.8687688356245534,0.15673089845441446,7,9
0.4908053516065467,0.5937039371575781,5,7
0.9843946826775545,0.2461856037160024,3,9
0.9160068296725573,0.5672001086167439,7,9
0.28026662318318707,0.07551601370309469,5,2
0.22209278307981328,0.32226300569365607,4,1
0.5766651863474097,0.21783119201211176,5,2
0.05414817128878413,0.4605094077821781,7,2
0.799269917779981,0.7780140450898289,4,4
0.47832007661204345,0.11390834877547662,2,3
0.5407679455918271,0.02690501778561516,1,3
0.5024752121216726,0.13690900478422674,9,1
0.3937169228523979,0.5138447708073604,8,5
0.6863386465303895,0.4512208885500125,2,5
0.17480036211904904,0.0009788233196058593,3,5
0.9765071952370418,0.6434693209232204,4,9
0.6982445680961396,0.34625709690483397,9,3
0.46007059004643003,0.5948568563199422,2,6
0.6892105490596488,0.6187504220045171,4,6
0.011819978610448922,0.7289956665111716,5,2
0.21075238570144772,0.3731601079060789,5,5
0.5810082189794468,0.19649674785494575,7,4
0.3254361999154264,0.2542955374282899,9,7
0.6127780963617714,0.3177960220807674,3,1
0.25970076909029804,0.010352282292131365,5,6
0.5485634003791886,0.9881918071030201,3,5
0.23713915250754525,0.005878397307784389,6,9
0.47134536473845545,0.7761137310132529,8,9
0.6130840431384478,0.377283727693567,9,7
0.3659241511219268,0.8069166132863094,3,6
0.4987700166101968,0.24403581440792466,3,2
0.21053248211065634,0.49436725344472787,6,1
0.7007126268163008,0.6129178109334047,8,6
0.37230962786881605,0.8870543555397312,1,3
0.8543260872408196,0.744776099474222,4,7
0.27962953188068407,0.3096785890903413,9,7
0.17988922872699586,0.34622011244667883,7,1
0.13113916649872392,0.05529021598473938,8,8
0.5758927292079621,0.5944453352407244,8,9
0.2285667494996686,0.5029989212733883,7,4
0.09986974090945311,0.4525890928598675,6,2
0.2699491069025366,0.39660082047604683,6,4
0.23580517288550762,0.23773970938156552,4,7
0.4322187517308349,0.7791114080512828,7,6
0.380883382231468,0.2722006142773391,1,1
0.14584373533753636,0.6045869796042972,2,2
0.9591479207466692,0.7188265903940726,9,9
0.14954805726548293,0.2057154422487505,3,4
0.8056683615575901,0.40808694574865767,6,2
0.17660727665961284,0.6897736971023546,8,3
0.49959782611185066,0.6794199894963627,7,9
0.9955617702996016,0.2975974427568445,1,7
0.8493899153966604,0.06880740476004377,8,2
0.5170069749205006,0.7109833786159856,3,5
0.7205603295246306,0.14619565188954475,3,7
0.7853329366938784,0.7888076784012029,2,5
0.3000341821534487,0.5417035334183917,7,2
0.5621384520717112,0.09625826809297133,6,7
0.5678345192053117,0.07551697558660664,1,8
0.3984019018633276,0.2435869263865389,6,1
0.6905431759606442,0.5494605501370935,5,2
0.0600363777240166,0.1321624625206531,9,9
0.8138180692068463,0.17252315634243898,1,5
0.47653942435213703,0.048468186492827026,6,9
0.6298622123621544,0.7503425576803987,2,9
0.44985481906379177,0.1001286897337762,5,3
0.3346565385145628,0.2445671877325868,8,8
0.36096202105512154,0.37529695078809877,1,2
0.5603500348142645,0.10055004466691653,9,6
0.9318445757777681,0.3105043780780068,2,8
0.2577148254524192,0.14889725299866496,2,5
0.019835333613759998,0.09854006197319476,6,2
0.12123748921670374,0.5354171965832556,5,4
0.8673685839741367,0.5469049078901035,6,1
0.9631165609179141,0.3616620510525571,8,7
0.1989581106368732,0.236045905752574,6,6
0.5758944574733487,0.031526280723126465,8,5
0.649130951899575,0.5501732508855467,1,4
0.17453883572945839,0.19698685918108605,4,7
0.7803090980992371,0.7312040781736177,1,4
0.3551090383908918,0.8814838435669311,6,9
0.6731928401473501,0.6721183760966031,8,3
0.48749374430436165,0.5229718768712764,9,6
0.736526164762155,0.7236648260037241,6,1
0.8896324491382205,0.6371748999586302,9,5
0.38107099841284575,0.22226362239819697,5,6
0.2865235765557891,0.8410961107092916,4,5
0.6317121904834689,0.2375590245237278,4,3
0.14484833827806742,0.565340285574919,9,2
0.16757553548053383,0.6675644120590479,1,5
0.8077171439570685,0.08595370239401479,6,6
0.3373883099989331,0.9384115539596509,4,9
0.631273408325837,0.4788841157433178,1,4
0.5716375738737934,0.24553300990372406,3,9
0.8489007719388086,0.38037561327392355,3,1
0.07134407817655741,0.012630361809258361,9,9
0.16199948894698535,0.7490861751905137,1,1
0.22821793938787327,0.5925109662594709,8,6
0.3168782416955612,0.3062565449477437,3,7
0.29135635279441985,0.4860919447869857,9,5
0.2674723908706379,0.4821427329196576,3,9
0.6446442931551882,0.04617297681228627,4,5
0.271248101351349,0.023134763193042418,1,5
0.44489838764797174,0.12940155029887335,8,1
0.8628064836470025,0.2569791652169031,7,7
0.3631648402504287,0.7172713808694716,2,7
0.5869197735260105,0.7805433277067102,8,6
0.9655260328224946,0.9665235986850349,3,4
0.41398906087367315,0.9133247361245377,9,8
0.183886199103384,0.4567520105402164,4,3
0.023101092316507588,0.43370160640362043,9,6
0.7277724164324044,0.26899425358048534,5,8
0.6620225478086397,0.3651838516545408,2,3
0.9404373373379956,0.7942770498065989,1,6
0.7006969284246842,0.7944558535084928,8,5
0.08006473787554713,0.6712918544794092,2,2
0.16691046503965246,0.8379498690862666,9,1
0.10300931405688607,0.3206410043254462,3,3
0.06379239959116023,0.18030335915603923,3,8
0.8786909764497414,0.45877780025020054,6,5
0.5484337438182938,0.5290863243588387,6,4
0.026364913366241027,0.08092697534522275,6,2
0.39701252076016946,0.11012918414289097,6,9
0.7649963721335957,0.7810807122598649,7,3
0.08325120139068665,0.7534748545326538,5,8
0.26245226426498713,0.622215779608722,7,1
0.15527436200016187,0.7985475334717493,1,9
0.6548326755433498,0.30393219263707905,4,5
0.8854713170963988,0.2595417122150967,9,7
0.3093706535499986,0.36336862609025633,8,1
0.24739651931519224,0.6055079212234239,8,5
0.284175280058089,0.1417680950227027,1,8
0.6264806846261897,0.39542788523522865,8,3
0.13127711062686387,0.3384315326026477,3,2
0.8385177788928746,0.8227025875067985,3,4
0.028571293019912902,0.6000398187791137,5,8
0.6635491353038045,0.4535195263310231,4,3
0.8603688174133926,0.4985162994134973,9,5
0.3252013166564788,0.2363273757635861,6,6
0.47615474065537355,0.44614723126859623,1,5
0.9749815454400946,0.6843553320384107,8,2
0.5405841613922832,0.11632901942803398,4,6
0.27241442761231416,0.7552487378994348,6,4
0.44484493237074385,0.5010258220171625,5,2
0.9695422645545462,0.4152736868715551,2,1
0.6976228769070474,0.14136640613121798,4,6
0.17703663997971208,0.4256570506134455,9,3
0.5975841988365607,0.584654311495836,9,6
0.6310475226410597,0.4007920034717899,9,5
0.6358511364258357,0.13447201059896663,9,7
0.5639844867212874,0.40172500733220873,4,4
0.5234598043545075,0.829181144995114,5,8
0.639528248710812,0.9236666096475816,1,3
0.3096613281139966,0.44061931627916384,1,9
0.3471683001641309,0.21875868692961054,9,5
0.5396681221360596,0.02525940814804495,8,9
0.804707766246453,0.36345641683354135,2,3
0.44186030557653444,0.20747322930966605,7,4
0.3657833219483778,0.0984455808669118,1,2
0.25980704393772436,0.5444706070875178,4,1
0.30357291557308896,0.8520725334044762,2,3
9.234639492805563e-05,0.4778273682850578,3,2
0.8153797891608882,0.2864955203470907,6,8
0.8479464883826706,0.992752991963463,9,3
0.34388491724999426,0.1658732647406952,6,5
0.4691979552440262,0.13978985859018112,9,1
0.0083171105963733,0.6873905782049652,5,6
0.9220883957440529,0.927629327158541,2,6
0.9469575118681244,0.7614248168123087,1,2
0.47706707045145713,0.28868976732505014,6,6
0.009132599576333167,0.380780756186059,1,4
0.43043531326923345,0.0688475392902338,2,1
0.29292261300238776,0.2971193700094438,2,1
0.23121539351915854,0.3909823066424306,2,3
0.007217985005767535,0.38126324248245913,6,4
0.37364387652703357,0.49423907268243217,9,9
0.4117358690661346,0.20479352569223364,1,1
0.5605543586396154,0.21841234714424962,2,1
0.3947520796201833,0.296856864924938,8,4
0.16326949533028878,0.6799767398122697,4,8
0.7371178541033774,0.07161837671351434,4,6
0.38972326985319594,0.4570788027055259,2,9
0.37835806027496177,0.7791352875289493,3,9
0.262980275446249,0.6841978080435863,9,6
0.42223938275369266,0.17411578913189063,6,8
0.23956181493856055,0.6709423221816576,7,8
0.7645382940766146,0.3745932592866482,6,2
0.9099544034392849,0.29552159094332675,9,7
0.8075749404275756,0.22676421785872158,8,8
0.6846402903785193,0.6009654879330256,5,2
0.28467685467345294,0.9903499747206588,8,3
0.7429268921311517,0.7371219651512667,3,7
0.8088086490990372,0.20720894550662572,6,9
0.41290387651324734,0.9230818108890816,1,2
0.8534820233916041,0.26193187742827684,4,5
0.1824071790026428,0.027213155044011117,5,8
0.28959529929128547,0.25025192937477037,7,3
0.6368927095483468,0.31319372636905063,3,5
0.6177294139025153,0.5386478303146167,9,8
0.27213413045162405,0.5653765826485989,1,4
0.6227537802755535,0.5931552388557331,4,3
0.1877894425440112,0.9023940599190909,7,7
0.01939539724699635,0.9269726576048692,2,3
0.04963207222309862,0.21645061207864025,3,7
0.5349707530597663,0.551206481149291,8,1
0.18593759814152566,0.779409698853576,9,6
0.10227348865653973,0.23132660242162573,6,4
0.26919513288914554,0.02830681412148428,5,8
0.715195942211275,0.5412836985281804,8,6
0.727107070447535,0.4864213517525152,9,5
0.23281049795595543,0.603351391259835,3,6
0.15068369369748857,0.6406964602160256,1,8
0.4935795531957453,0.4015645588110126,6,2
0.34191285386862624,0.22701317586075698,2,2
0.3115766852030555,0.8429392954614604,2,8
0.7994623519360702,0.7655078347363725,1,7
0.9979634461655995,0.5766531376207589,1,9
0.46368446720342926,0.1811249833317098,5,8
0.7914247142652953,0.9520886029673132,7,1
0.33024864703583034,0.7794643562655656,1,7
0.8435462992680786,0.7069468720840755,4,6
0.951644041732608,0.9480400204200977,7,7
0.056038344401892815,0.11361480251938572,5,7
0.7756529107125235,0.6438490760897633,7,4
0.07138469474905684,0.4825542564320726,6,9
0.47014677659871973,0.057651090497536694,7,1
0.1921922929264528,0.32983055411510254,4,1
0.8415392879402597,0.2230542024981942,1,9
0.8172507239995703,0.06441392782092836,5,8
0.8282520473943314,0.9078428392426849,8,7
0.12196155618577076,0.049879576095345324,7,4
0.7681456708511898,0.7428267965960604,8,9
0.24896236050723408,0.6855912442889358,4,9
0.7712253330273345,0.5790094218715117,8,8
0.44296094214292003,0.08195601063382696,1,8
0.7376190125535086,0.45166261621072046,7,1
0.033510291570275075,0.1282824763176067,2,5
0.46083463531227986,0.15687819034431727,3,4
0.7709959677901886,0.4798142397707492,6,5
0.5211391200572839,0.5185938864393498,1,5
0.9821158514056141,0.020422250684388743,8,9
0.4728255449915152,0.5364735582039707,7,2
0.6814423200578532,0.44635002833994697,5,7
0.31210936558406976,0.5833889378061646,9,5
0.32306318848290616,0.9889014284759778,3,3
0.6291642541306993,0.4004785541594298,9,2
0.04218591559473106,0.05342831349359678,5,3
0.9374209236322338,0.8273833578859155,6,4
0.5209262529175096,0.3346658101465194,5,2
0.2533127403350889,0.4481995889978131,8,2
0.6385200120420238,0.6128219792924696,6,7
0.19872363180239982,0.7900586563088832,8,7
0.8875195760435425,0.7271789127635937,5,1
0.8636576657496003,0.6561688874069179,2,5
0.21778824905510286,0.8326307578127914,1,5
0.11292845931623752,0.4770643107175083,5,1
0.6329089659017447,0.2848594679060227,2,4
0.3245134876300968,0.6143004182636417,1,8
0.16736035640828606,0.6242821261306661,1,7
0.2761000438384478,0.056880223123161655,9,9
0.11964959201073866,0.16122992284490523,8,5
0.7891437801948885,0.86824879895763,4,4
0.008929855889342142,0.10645556070158269,6,4
0.041993369021095406,0.12423881970628237,3,4
0.7834752402510599,0.2791593488029037,4,1
0.4752706787616501,0.8536673069687111,7,4
0.5962122839316125,0.7905274356585118,5,1
0.3713986633032337,0.9878447533958324,5,3
0.08947990274967443,0.3559461498020866,9,2
0.1576984561973751,0.7377693660178841,1,2
0.09140155230421299,0.5528919444964159,2,3
0.6186448584379411,0.5345371563949405,9,7
0.9308487845186271,0.10200548168197932,7,1
0.9969731029835355,0.9404858119143981,4,2
0.6251323302094067,0.9679005966291812,6,9
0.059775131609422494,0.43266855982668306,9,4
0.6445748966479184,0.49251601257368405,1,2
0.7013281400230029,0.6318425595819106,1,8
0.7914662443652127,0.6847113509040769,1,8
0.1258274576652264,0.9575688083861571,1,9
0.23267463085606355,0.7065658667190602,7,7
0.9816757109638335,0.4063822840271186,7,4
0.7885618257868735,0.24325398426289024,1,3
0.756697523201389,0.9931534261102574,8,4
0.8055253765865859,0.2001162605664918,1,5
0.43871889809659737,0.09411838030936537,9,1
0.19296529905015847,0.596377681650209,5,7
0.6892499802840422,0.981069825255007,4,3
0.3581674972504314,0.3665233539998758,7,1
0.13473217376095226,0.3523990992354701,1,2
0.8986630442700426,0.8179760961086189,8,3
0.48530213316251314,0.7448464175070377,9,4
0.4375000041650592,0.7532944710136781,2,4
0.2947145964408969,0.10335574610942899,2,9
0.6970377749956548,0.5966834895691893,3,3
0.18977583621965144,0.6088024259397441,9,4
0.18662672894910382,0.21791860079767966,1,3
0.3476646790182655,0.913855951730562,7,5
0.7324024101227128,0.5071165715979828,3,6
0.27532446285830314,0.08867995868592504,3,2
0.8313495933911199,0.8391802004846705,3,5
0.9144740019780461,0.211259152930645,8,5
0.5545203101660565,0.852945601118665,7,8
0.06887658336115943,0.7105273424832331,4,8
0.15502547807532696,0.6482702536937742,3,8
0.29567266121073477,0.8870594545099691,4,2
0.263349268895432,0.053551967382161725,1,3
0.36711270700453946,0.5304012743981912,3,7
0.0007198287242494716,0.9477595401308659,9,8
0.6380260624435374,0.6976993907046403,6,7
0.3790435696665774,0.11382864984579233,7,9
0.18553429009714995,0.20718148829789407,7,4
0.018719856588055195,0.823298186160386,7,1
0.8568292883342146,0.499591082907168,6,5
0.7760165677979388,0.4260182454519581,5,8
0.23878655821602113,0.49375162532969574,1,2
0.7210035626839232,0.18852513131010984,8,3
0.6582894173798199,0.6832677922815631,6,2
0.5389565215934048,0.17174054022818253,6,7
0.38749084018073565,0.3890174718335523,2,1
0.5240697688104523,0.802475727972907,2,1
0.49754915956954726,0.6910531162803616,3,2
0.5514678072492145,0.4215916985342145,5,7
0.6130392423505268,0.12053433658428803,4,5
0.32260003991279396,0.837578566685892,1,8
0.6409039297850732,0.07688174002026349,8,7
0.11046413403940414,0.6139202331079753,3,2
0.5232005391932355,0.5268834034310499,9,4
0.06667984309626562,0.2677608771502651,2,7
0.8351933578982914,0.03663096393877985,7,4
0.1297742663222461,0.8478847223923279,1,2
0.8734927775805723,0.3104722923729353,4,6
0.20207902868878214,0.6020512941091791,4,6
0.4853702872366953,0.05628232838714575,7,8
0.09875358664853229,0.47622162604745755,9,8
0.571012181354699,0.16334219724965537,4,5
0.8362995266064913,0.3572571482489636,1,2
0.6579212582849684,0.29585353561916583,2,1
0.5258213626144117,0.5158885253706941,8,1
0.7013140215747126,0.3329082764947574,4,1
0.25593853033397806,0.22490745292414993,7,6
0.3663540200942962,0.6948445917747763,3,9
0.60595362423245,0.9038053674078426,1,3
0.070873960950122,0.820328897741249,7,9
0.930211036809051,0.23442001402439527,6,8
0.20873809349350148,0.5977019512434995,1,1
0.4914055014282741,0.5859965946388148,1,9
0.8897673251634665,0.7585044118081408,7,8
0.07995680323287202,0.12366235370299661,2,1
0.8010199490108841,0.48182909079351566,7,2
0.060700188286051504,0.278451658779312,2,2
0.5580198894700217,0.7325178773539308,5,6
0.9382438576998606,0.6037566410907922,8,7
0.4159532027097531,0.15412715185806092,4,1
0.3690686508584735,0.9107760512989509,4,7
0.7084337849788369,0.7771957141240989,9,1
0.8236429662774005,0.8919761355372201,6,8
0.26581563449666523,0.10584139405150228,9,7
0.04065315227434285,0.8087219765210827,2,7
0.0703881296102441,0.06973984713574388,5,4
0.3039045488680554,0.6001988850575974,6,3
0.9446034820072357,0.7397666661758431,9,4
0.9605867454371249,0.3226712611142655,2,7
0.09711925015766254,0.8805846115810235,5,5
0.7251719328091889,0.06676886699609663,1,5
0.5316610514024726,0.7390539708960259,3,2
0.18946041310667572,0.9814548336209992,3,6
0.5261920217936971,0.9486801015695371,9,2
0.24876302905401337,0.254060788691576,2,4
0.625325053539152,0.49353102496002843,5,3
0.17889789162891712,0.4209718398603074,7,6
0.7491943579773724,0.17950414795133196,3,2
0.41518460024974024,0.9350583188704675,6,8
0.10551418189915573,0.8189004861057924,1,5
0.638624299888042,0.9914577095374253,9,4
0.35796336587140376,0.7066684155752481,5,4
0.4587205924283744,0.4058160693280256,9,6
0.6652423547735437,0.037322656225519446,7,5
0.8828240193732261,0.6962135027498007,8,4
0.16680931890354744,0.395164968321256,1,9
0.1803965386000682,0.5714483231174509,7,5
0.4015571736148952,0.261120150670465,4,5
0.337512870561569,0.25820799989750887,6,1
0.1581764558993315,0.8248146042817025,9,4
0.9984335720532814,0.7233278883439329,7,3
0.44301216999828785,0.554858723667928,3,6
0.35232407527033216,0.3183390292059941,5,4
0.3151549961423973,0.09381602193378857,1,3
0.9914629906181269,0.38961179716607963,5,2
0.32465410862009236,0.7759808678382729,4,3
0.37171951243537127,0.6031077447709547,3,4
0.7641843679043712,0.00867696028021192,5,4
0.4305880727332455,0.7718124672843495,2,1
0.7258676836151697,0.47029336242240516,1,5
0.608413370257039,0.3999428191879125,5,6
0.5631447028042841,0.661477526552069,2,3
0.2139281360437204,0.33767490666486366,3,5
0.7657082196342848,0.9579331623149095,9,6
0.9261469225926574,0.046141457934768315,9,1
0.2540891271830241,0.5871432828057482,8,6
0.9616517756313344,0.6957635183751719,4,7
0.4474997889982494,0.30585384638877555,1,6
0.3970905616894038,0.8819292842467124,9,2
0.7263132783372915,0.579294849473084,4,2
0.9829564711785478,0.46481390398451206,5,2
0.5957628266237858,0.6296377500710271,8,6
0.5176093588403292,0.9146664494974895,5,4
0.9934120095545392,0.032110449391628326,8,1
0.3018416539323987,0.9852714892421537,8,3
0.3003339617281736,0.6112789556782817,4,2
0.2218867034824401,0.866243654309526,4,1
0.8557204255082062,0.7026182048589821,5,8
0.02170137145759954,0.4609022549052175,6,4
0.8219399224471144,0.6360511614114032,7,1
0.689719183909427,0.8920353143526798,8,7
0.27595713674360567,0.3286220405314152,2,5
0.5536631532853207,0.9457080495389899,4,1
0.5563230855067685,0.9257292828928504,3,6
0.9259224502117323,0.41853704601869046,3,8
0.1547147862187559,0.5082222749618583,2,9
0.037736300083769825,0.06654255745816828,5,3
0.3556557532854907,0.2061957509502219,2,2
0.13840819347640998,0.9629911007113758,3,6
0.3670828930260639,0.4704685374506523,3,3
0.58215570635987,0.9343055444120789,5,5
0.2329941485542344,0.4528212623952541,9,4
0.8110742367826583,0.47821905234761963,7,2
0.09190512128537265,0.13608543664979844,6,6
0.3997982484777639,0.47882179660247504,1,9
0.9178818033444678,0.22636291166106182,2,8
0.7342659538775799,0.2937342597143424,9,6
0.723580526744515,0.011205164390408973,6,9
0.7929041943142799,0.9198816357572354,6,7
0.1729024908563226,0.3056299100265213,5,4
0.8257052443848855,0.6504562435422155,2,5
0.6895951010498992,0.6463393209184408,3,8
0.5762324617766981,0.7349752847178576,1,6
0.9076556421470944,0.9450964277265431,6,2
0.5952312025595801,0.09405761724967832,7,7
0.30039325384327464,0.6167293751627992,2,6
0.7307893619562772,0.879559045969789,3,7
0.5762836961563387,0.8394858965415066,4,8
0.07847739592285385,0.22953412540822027,5,1
0.0559227088233194,0.8093780879775502,7,5
0.7709015036701384,0.4117946972974341,9,7
0.3479302069529332,0.9123627189221497,3,4
0.8171417000465422,0.18482749710619184,3,8
0.41652171261791937,0.23468847896068912,9,3
0.8678310969512203,0.3126712538938309,8,5
0.8697865141212199,0.9017874152542354,2,8
0.2267176713621516,0.09414455213815032,4,3
0.6527791831603509,0.5442781381299945,1,1
0.6023016343165425,0.648813514343669,1,1
0.011434380962603519,0.3100038862987553,2,9
0.7774186181440473,0.2684554768219284,8,7
0.38248696218526324,0.29653088570221686,2,4
0.30478339287924283,0.9720240052994109,1,5
0.04118225216356319,0.8726151574627058,2,2
0.5399297294386691,0.2707511570699612,1,4
0.14958001916730124,0.6694020627830158,4,9
0.5024016104472327,0.6681532117040256,8,7
0.22079717482028516,0.15734191755300198,2,8
0.05051981414582751,0.2795105892766321,3,8
0.7315785735649414,0.8085098403452637,5,4
0.3928827045190352,0.7539377090920187,5,5
0.4456162359777107,0.0073228679426510235,7,7
0.5951321912948403,0.600922974256056,7,8
0.5047293461120348,0.4392182485114987,9,5
0.2220856281514143,0.3510372839983681,4,1
0.2897830291566871,0.8944455902127915,6,3
0.39432240387806594,0.09086133627604931,6,7
0.13218904537087806,0.6683076600420371,7,3
0.08254511263858266,0.5147538440361371,9,2
0.5714405905106293,0.6573700090134563,9,6
0.049311098070088044,0.9798747251656877,1,9
0.3991912995469419,0.41652843348453483,6,6
0.08507898746823539,0.2739644349222211,4,1
0.5018231156057946,0.6126885995470479,7,9
0.7738251365562566,0.5759581348673042,6,7
0.13037517489517414,0.10305015227890979,4,4
0.13487076372595497,0.4949927952256278,9,5
0.5592961773135403,0.19240551159528763,5,8
0.4878610998043328,0.5391517029705736,6,8
0.6522484389791688,0.7066812743615629,9,2
0.19609930039322077,0.897254870776239,9,8
0.6159968375942019,0.4674580994168773,7,8
0.7356677541453226,0.31991899245266664,4,7
0.24624584050711307,0.8308180245480499,7,7
0.07164398034108488,0.1342351309961224,4,4
0.7767718987916836,0.8387707049011285,8,5
0.32341164115621124,0.9901182807485662,1,5
0.9241380808950829,0.6843771981704063,2,7
0.08959464812673523,0.6235891882762502,1,1
0.6717475534497354,0.5085708715714398,5,6
0.42354060236564006,0.8246518610349551,4,3
0.3483078568465243,0.38554350182472097,3,3
0.32073836285266955,0.0760932912483605,6,7
0.5938771490410705,0.9018178866938437,5,9
0.024206830335269047,0.7799015273943478,7,8
0.3048188475463931,0.02716136457774232,7,2
0.9876519169637292,0.19963400303055379,2,1
0.6162209944545034,0.38333085417393575,6,5
0.9901591822713317,0.6165028979418262,5,4
0.4422101052342515,0.18123859725407454,9,7
0.14581847519027757,0.5779072016003154,4,2
0.044877550931373245,0.9900765730100005,9,8
0.8181719201318144,0.03523264552781957,6,3
0.19968521360575575,0.9568102298267149,3,6
0.37382079032056936,0.24186192810747698,3,3
0.7577337825930621,0.3822310545379295,6,1
0.8527641451792004,0.3816046747027503,8,1
0.11237174078510426,0.5830860187408705,6,2
0.054538013361754234,0.9365414455456879,2,1
0.9489409150257888,0.42342653572520894,1,6
0.9267296951091071,0.17326906156068833,2,2
0.8687523516449686,0.16788095660393976,8,5
0.8201339564299962,0.3469741063842746,8,1
0.013733292693431376,0.23171280724748566,8,5
0.6937952250561176,0.3837233639752159,9,9
0.11127799231646984,0.5686811376366641,7,4
0.45006157063834595,0.09286516036662706,2,1
0.02274811515120201,0.06542499829167503,9,9
0.20900954112420211,0.8227201368046251,4,6
0.5380054579069861,0.7824355494565867,6,7
0.20380135287660517,0.1918745831312968,3,2
0.5232658814665313,0.6768072919267608,6,2
0.2586580034255985,0.8357746498369532,9,9
0.4830263303446918,0.7930495383627363,2,3
0.7299235835097888,0.7834416463523466,5,9
0.1413474209239418,0.30554375146937784,8,8
0.6987552320082528,0.2804426897593215,3,6
0.01838851255630447,0.630926101346774,2,7
0.5830049433264157,0.14879628489953356,9,4
0.6635283419996432,0.002200606305500119,9,3
0.04348200749945896,0.42463985587170383,4,1
0.17031964704476332,0.17767466986467906,4,1
0.2840135410479907,0.7446798398183335,8,2
0.7891884945074221,0.27015890486621486,8,6
0.6179647763913978,0.19131545127609184,5,9
0.05308524865627895,0.8059534229331312,7,4
0.654757871815387,0.6745458209320331,9,4
0.008334175248427611,0.53879795673868,4,4
0.3886451472369792,0.2300721626898048,5,8
0.2713103790803375,0.2381299827795793,5,3
0.8520829447572587,0.20868695134401183,2,6
0.6601003733293648,0.3709270142207116,9,9
0.8642822735599535,0.9390708502908515,8,9
0.019078323934194175,0.7375776359946291,6,4
0.8674104428544812,0.38124893930688486,9,6
0.6494111447522284,0.9025298700652572,8,2
0.23116862013781703,0.25440181591849576,2,2
0.38070120296284793,0.03728249302305531,5,8
0.9766119398898542,0.4346577433947182,9,1
0.09960371184253736,0.808372947290326,2,8
0.3154559693087797,0.8119353822467484,6,4
0.8667727455281198,0.17572786870806512,9,3
0.5315606451632132,0.24908936565710893,5,3
0.186417387417519,0.5620199976607788,3,9
0.5006508228688789,0.3837190340740726,4,1
0.4579862621477807,0.6202221657687015,9,6
0.9263499730264335,0.13355078216258487,4,1
0.02148845821434553,0.329769435104172,2,8
0.24739213974975127,0.02082355655556012,3,3
0.5294153638551199,0.2689885661319078,2,6
0.3335696346307757,0.34002581850582725,8,6
0.39339981782727473,0.8328638450928693,7,5
0.1570052505908327,0.5776177336422266,3,2
0.34677990290754546,0.34739612164414824,8,6
0.351913082267181,0.9740812164479365,5,8
0.6252309702510104,0.8525647562700687,9,5
0.23620476570721272,0.6336015753702827,7,9
0.9782442672445463,0.9359467813600731,7,6
0.5012514611771574,0.80696065441864,8,2
0.8118928600997455,0.9886961979658723,5,4
0.6257923637157631,0.6087786054013624,8,6
0.8786772741911604,0.8791379405968153,5,2
0.8904020860787615,0.9211632496089057,5,2
0.814858637678337,0.8435279997554068,4,6
0.02946589845520775,0.8656288087983186,1,3
0.5549393515968055,0.24873867310075626,7,9
0.28019384462820507,0.4269200027485832,4,2
0.15170818076868464,0.9043071538586105,7,7
0.8971753149691715,0.8736245107663112,6,5
0.6569317589496126,0.42194943341150304,1,1
0.08779501713730142,0.3267591611260867,9,7
0.3822071218544083,0.3227159351180472,8,1
0.9606056934445716,0.0961261305176232,5,4
0.6124483933501055,0.86188708596173,6,5
0.6255246004948266,0.40485760068995735,3,9
0.2274279774526755,0.044801572401927836,1,7
0.24036080817057603,0.457906820808357,7,9
0.1527491541688516,0.8025677617598169,8,5
0.970537173095217,0.5230336800322618,7,5
0.9097353935641712,0.004530221504238097,6,6
0.3292847383705465,0.7620221197002967,2,3
0.5422337512058923,0.7981697066776673,3,2
0.20675727466100935,0.340222956791287,3,7
0.1385765267985366,0.13637423925458458,6,8
0.541353826851015,0.5086587440188225,2,7
0.8001050591640936,0.4553292707522699,4,7
0.8625876615800682,0.9345614632574594,9,2
0.3089983961621827,0.9859550989031935,3,6
0.7051363877851007,0.7395718897113639,5,9
0.5238054835018717,0.6105206135292068,4,5
0.13525249384391524,0.40196515371622143,9,7
0.9956858002320087,0.3772913181509435,5,2
0.9757769090685993,0.9628714802387228,2,6
0.14515239489251186,0.4296994838861664,5,1
0.9330299464229068,0.5890428538538061,4,2
0.9171121206734174,0.6112905336871053,5,5
0.31749621084193913,0.25821410460014005,7,7
0.5573402980935688,0.016401115123800936,7,8
0.9486015641647615,0.7007962175197282,6,5
0.11838729071717868,0.45757607892364316,3,5
